Object_ID,County,Municipality,GIS_Acres
84842,Essex,Newark City,76.94297571
84910,Essex,Newark City,0.02598002
85454,Essex,Newark City,54.91200959
85478,Essex,Newark City,18.64645038
85520,Essex,Newark City,11.9210821
85658,Essex,Newark City,0.02384427
86611,Essex,Newark City,0.10335435
86693,Essex,Newark City,34.63930582
86699,Essex,Newark City,12.42496641
86918,Essex,Newark City,31.33532348
87138,Essex,Newark City,0.06427888
87629,Essex,Newark City,1.08026634
88024,Essex,Newark City,6.511621
88307,Essex,Newark City,0.02982285
88522,Essex,Newark City,0.05805549
88589,Essex,Newark City,261.1001212
88666,Essex,Newark City,1.41487518
88930,Essex,Newark City,0.1183457
89000,Essex,Newark City,0.28740958
89538,Essex,Newark City,0.02966102
89566,Essex,Newark City,0.21227842
89592,Essex,Newark City,0.34940172
89897,Essex,Newark City,0.18765823
89929,Essex,Newark City,2.18096922
90015,Essex,Newark City,0.32286418
90168,Essex,Newark City,0.06427888
90378,Essex,Newark City,0.10323101
183,Essex,North Caldwell Borough,6.24756729
5907,Essex,North Caldwell Borough,10.45884287
6606,Essex,North Caldwell Borough,20.57263049
43409,Essex,North Caldwell Borough,26.14359534
75794,Essex,North Caldwell Borough,4.29483349
77365,Essex,North Caldwell Borough,0.11864136
77366,Essex,North Caldwell Borough,3.05211289
84649,Essex,North Caldwell Borough,0.06556316
85584,Essex,North Caldwell Borough,7.34293621
87427,Essex,North Caldwell Borough,10.19758694
87912,Essex,North Caldwell Borough,9.11502852
12338,Essex,Nutley Township,1.03935262
17058,Essex,Nutley Township,5.28994685
18124,Essex,Nutley Township,0.06657507
25234,Essex,Nutley Township,5.42649723
27791,Essex,Nutley Township,10.67947948
31080,Essex,Nutley Township,0.57788501
34246,Essex,Nutley Township,0.4420074
38745,Essex,Nutley Township,0.11708774
39148,Essex,Nutley Township,5.89533397
39357,Essex,Nutley Township,0.27600832
39883,Essex,Nutley Township,0.02332168
41650,Essex,Nutley Township,0.68767453
44060,Essex,Nutley Township,2.71853242
44947,Essex,Nutley Township,3.11287276
45875,Essex,Nutley Township,11.61023749
46194,Essex,Nutley Township,0.85915897
48311,Essex,Nutley Township,1.41485087
50667,Essex,Nutley Township,0.01870824
51630,Essex,Nutley Township,5.43228719
53944,Essex,Nutley Township,5.3513104
55195,Essex,Nutley Township,0.93534406
57219,Essex,Nutley Township,11.29636018
59567,Essex,Nutley Township,0.29150693
60009,Essex,Nutley Township,0.7169339
60298,Essex,Nutley Township,0.2188813
61069,Essex,Nutley Township,2.12318792
62891,Essex,Nutley Township,0.02827619
63125,Essex,Nutley Township,0.15560265
64281,Essex,Nutley Township,0.89404624
64821,Essex,Nutley Township,4.55936602
66263,Essex,Nutley Township,2.63156438
66418,Essex,Nutley Township,5.17650528
77202,Essex,Nutley Township,27.79596565
84926,Essex,Nutley Township,9.9423977
87647,Essex,Nutley Township,8.13696119
3172,Essex,Orange City,0.1968503
10891,Essex,Orange City,0.2893098
29344,Essex,Orange City,0.12804373
41871,Essex,Orange City,0.56000773
48760,Essex,Orange City,0.07271173
50241,Essex,Orange City,0.07144822
59860,Essex,Orange City,0.21581313
72798,Essex,Orange City,0.37173675
73816,Essex,Orange City,0.31419143
74122,Essex,Orange City,0.2494786
74471,Essex,Orange City,0.24581866
75420,Essex,Orange City,0.33370339
79125,Essex,Orange City,0.22750719
80239,Essex,Orange City,0.44089085
80942,Essex,Orange City,1.73858855
83243,Essex,Orange City,0.46977674
83402,Essex,Orange City,4.27631864
86228,Essex,Orange City,46.55895201
88379,Essex,Orange City,4.83811784
88883,Essex,Orange City,0.36376354
89614,Essex,Orange City,3.35493737
198,Essex,Roseland Borough,21.76534799
1795,Essex,Roseland Borough,34.13966566
3443,Essex,Roseland Borough,52.5114804
5176,Essex,Roseland Borough,11.36929072
6592,Essex,Roseland Borough,85.52343514
10900,Essex,Roseland Borough,0.20672675
11014,Essex,Roseland Borough,0.25358058
12577,Essex,Roseland Borough,0.92469897
13560,Essex,Roseland Borough,1.95037191
16674,Essex,Roseland Borough,15.11179638
18749,Essex,Roseland Borough,3.40861705
38877,Essex,Roseland Borough,5.08329078
49165,Essex,Roseland Borough,0.47781612
64084,Essex,Roseland Borough,3.76869588
71769,Essex,Roseland Borough,0.27161328
76248,Essex,Roseland Borough,13.86151032
78244,Essex,Roseland Borough,27.76388698
80591,Essex,Roseland Borough,167.9699463
80929,Essex,Roseland Borough,19.38500321
84352,Essex,Roseland Borough,6.38007047
15788,Essex,South Orange Village,0.17310419
16563,Essex,South Orange Village,3.7112
27534,Essex,South Orange Village,1.34009391
29338,Essex,South Orange Village,11.54164449
31191,Essex,South Orange Village,7.82891631
31414,Essex,South Orange Village,4.80549303
31609,Essex,South Orange Village,8.51192884
31610,Essex,South Orange Village,11.49804672
40502,Essex,South Orange Village,10.15624028
43119,Essex,South Orange Village,0.310558
48762,Essex,South Orange Village,19.97172132
63366,Essex,South Orange Village,0.9427243
64050,Essex,South Orange Village,0.3789354
65266,Essex,South Orange Village,2.27098775
74185,Essex,South Orange Village,1.60375853
74938,Essex,South Orange Village,0.30447036
80810,Essex,South Orange Village,8.72589907
2734,Essex,Verona Township,0.88078467
2736,Essex,Verona Township,0.41177849
2737,Essex,Verona Township,7.61963836
3105,Essex,Verona Township,6.92825687
6856,Essex,Verona Township,1.50284196
6989,Essex,Verona Township,1.04610607
9854,Essex,Verona Township,21.00295515
11447,Essex,Verona Township,6.24911289
40871,Essex,Verona Township,2.72800308
65246,Essex,Verona Township,8.29805368
67705,Essex,Verona Township,25.60144347
72514,Essex,Verona Township,0.17551532
75255,Essex,Verona Township,0.16704282
77149,Essex,Verona Township,8.2623795
77282,Essex,Verona Township,37.40299115
78014,Essex,Verona Township,4.4366025
78521,Essex,Verona Township,3.37073662
81159,Essex,Verona Township,6.42683763
81377,Essex,Verona Township,54.34442438
81533,Essex,Verona Township,12.48718509
81660,Essex,Verona Township,6.31753869
82766,Essex,Verona Township,2.62411883
84823,Essex,Verona Township,7.43353132
87104,Essex,Verona Township,1.86807845
87367,Essex,Verona Township,0.38448689
88252,Essex,Verona Township,5.99214893
3285,Essex,West Caldwell Township,124.7775541
7683,Essex,West Caldwell Township,11.84725687
17944,Essex,West Caldwell Township,0.63991246
29982,Essex,West Caldwell Township,1.26225921
30024,Essex,West Caldwell Township,7.55910703
31833,Essex,West Caldwell Township,1.07279986
39337,Essex,West Caldwell Township,2.13840092
40554,Essex,West Caldwell Township,3.93483365
41649,Essex,West Caldwell Township,10.8666009
42599,Essex,West Caldwell Township,10.21075112
48328,Essex,West Caldwell Township,2.59087101
51552,Essex,West Caldwell Township,150.4216722
57783,Essex,West Caldwell Township,2.63815081
59826,Essex,West Caldwell Township,12.07051896
64714,Essex,West Caldwell Township,0.81495926
65029,Essex,West Caldwell Township,5.09574986
65032,Essex,West Caldwell Township,0.45170158
72947,Essex,West Caldwell Township,27.42561201
73332,Essex,West Caldwell Township,0.12603732
78366,Essex,West Caldwell Township,219.5986309
86919,Essex,West Caldwell Township,3.39195345
89309,Essex,West Caldwell Township,14.10468307
1356,Essex,West Orange Township,7.40456197
1471,Essex,West Orange Township,6.3482613
1683,Essex,West Orange Township,3.72428116
2663,Essex,West Orange Township,0.66390566
2731,Essex,West Orange Township,0.9978004
2755,Essex,West Orange Township,13.4620178
2853,Essex,West Orange Township,0.22956356
2876,Essex,West Orange Township,2.27993741
3950,Essex,West Orange Township,1.28009415
4573,Essex,West Orange Township,1.0331943
7496,Essex,West Orange Township,0.09051197
11331,Essex,West Orange Township,0.11670682
11964,Essex,West Orange Township,9.80675368
12181,Essex,West Orange Township,0.12284949
13894,Essex,West Orange Township,2.19912182
15408,Essex,West Orange Township,0.12026182
15443,Essex,West Orange Township,8.88579102
16157,Essex,West Orange Township,1.07160594
16842,Essex,West Orange Township,0.04774514
17017,Essex,West Orange Township,7.34872327
17166,Essex,West Orange Township,1.4813215
18216,Essex,West Orange Township,4.32290609
21058,Essex,West Orange Township,9.37861524
26070,Essex,West Orange Township,67.4116967
27276,Essex,West Orange Township,0.06157063
28008,Essex,West Orange Township,1.22593489
29437,Essex,West Orange Township,0.14211545
31049,Essex,West Orange Township,25.8900434
31170,Essex,West Orange Township,0.32192426
38018,Essex,West Orange Township,0.42899654
38824,Essex,West Orange Township,3.36965729
39669,Essex,West Orange Township,0.6644271
40332,Essex,West Orange Township,0.10795382
40357,Essex,West Orange Township,2.38769389
41698,Essex,West Orange Township,0.11747877
41848,Essex,West Orange Township,0.11637499
42045,Essex,West Orange Township,6.5471232
42271,Essex,West Orange Township,0.16869724
42415,Essex,West Orange Township,5.44972529
42773,Essex,West Orange Township,0.11626265
43446,Essex,West Orange Township,0.20926374
43572,Essex,West Orange Township,0.11578132
44200,Essex,West Orange Township,117.5363302
44429,Essex,West Orange Township,119.1451406
44758,Essex,West Orange Township,0.11528632
45554,Essex,West Orange Township,327.3142631
46429,Essex,West Orange Township,5.48429216
47299,Essex,West Orange Township,0.06162495
47582,Essex,West Orange Township,0.07420773
47592,Essex,West Orange Township,1.37217808
47625,Essex,West Orange Township,3.79798168
47916,Essex,West Orange Township,0.45248964
49930,Essex,West Orange Township,11.27918165
50616,Essex,West Orange Township,0.1144997
51082,Essex,West Orange Township,0.06979343
52282,Essex,West Orange Township,0.11573383
52446,Essex,West Orange Township,0.26998015
52796,Essex,West Orange Township,0.11923445
53018,Essex,West Orange Township,0.06044652
53486,Essex,West Orange Township,0.11806511
54077,Essex,West Orange Township,0.03258398
54477,Essex,West Orange Township,0.11608613
54681,Essex,West Orange Township,0.16961512
56426,Essex,West Orange Township,4.74336277
56816,Essex,West Orange Township,3.076419
56857,Essex,West Orange Township,4.92831228
57643,Essex,West Orange Township,0.03329215
60248,Essex,West Orange Township,0.11859934
60800,Essex,West Orange Township,0.28301602
61951,Essex,West Orange Township,0.11781248
62998,Essex,West Orange Township,0.1198699
63053,Essex,West Orange Township,0.11399211
63871,Essex,West Orange Township,0.11838764
64354,Essex,West Orange Township,10.7553584
65658,Essex,West Orange Township,0.11631473
66528,Essex,West Orange Township,52.9089723
67740,Essex,West Orange Township,0.21684301
69053,Essex,West Orange Township,0.16548564
69129,Essex,West Orange Township,2.86944774
69326,Essex,West Orange Township,0.11889454
70656,Essex,West Orange Township,0.26638547
74160,Essex,West Orange Township,1.04065688
74685,Essex,West Orange Township,0.13763052
74786,Essex,West Orange Township,105.0313613
78402,Essex,West Orange Township,1.03315697
78423,Essex,West Orange Township,1.031479
79222,Essex,West Orange Township,0.86923912
79464,Essex,West Orange Township,0.42994483
80594,Essex,West Orange Township,0.73178651
83124,Essex,West Orange Township,0.94347226
83427,Essex,West Orange Township,2.27609693
83614,Essex,West Orange Township,175.5325866
84878,Essex,West Orange Township,0.06616254
85230,Essex,West Orange Township,164.4971633
86892,Essex,West Orange Township,1.44118131
87815,Essex,West Orange Township,51.76943939
88018,Essex,West Orange Township,1.10024399
88201,Essex,West Orange Township,0.26808577
88390,Essex,West Orange Township,1.44922318
88781,Essex,West Orange Township,23.41688183
90295,Essex,West Orange Township,6.75931816
2364,Gloucester,Clayton Borough,14.88612721
13420,Gloucester,Clayton Borough,139.617135
16248,Gloucester,Clayton Borough,0.32573054
23901,Gloucester,Clayton Borough,16.95945145
23953,Gloucester,Clayton Borough,62.55336027
23954,Gloucester,Clayton Borough,7.40770561
24311,Gloucester,Clayton Borough,0.46609871
38058,Gloucester,Clayton Borough,0.32661566
43621,Gloucester,Clayton Borough,93.25234798
44081,Gloucester,Clayton Borough,27.95863817
47109,Gloucester,Clayton Borough,1.16149242
47693,Gloucester,Clayton Borough,0.25353344
48095,Gloucester,Clayton Borough,469.6840861
48955,Gloucester,Clayton Borough,1.00938401
48967,Gloucester,Clayton Borough,1.51497316
51119,Gloucester,Clayton Borough,142.9401547
53271,Gloucester,Clayton Borough,12.84593101
55674,Gloucester,Clayton Borough,1.01435065
58650,Gloucester,Clayton Borough,1.10103162
61030,Gloucester,Clayton Borough,1.00307749
62851,Gloucester,Clayton Borough,0.39059913
63296,Gloucester,Clayton Borough,7.50378092
63778,Gloucester,Clayton Borough,107.8685169
72598,Gloucester,Clayton Borough,22.97454563
78445,Gloucester,Clayton Borough,340.5195675
81774,Gloucester,Clayton Borough,7.4016225
86732,Gloucester,Clayton Borough,0.2537482
86984,Gloucester,Clayton Borough,48.57217174
134,Gloucester,Deptford Township,16.12791563
301,Gloucester,Deptford Township,59.4182446
1924,Gloucester,Deptford Township,6.46135117
1929,Gloucester,Deptford Township,4.76158103
2344,Gloucester,Deptford Township,40.85737278
3039,Gloucester,Deptford Township,0.20657851
3126,Gloucester,Deptford Township,53.00739266
3179,Gloucester,Deptford Township,0.41324569
3263,Gloucester,Deptford Township,0.20662876
7284,Gloucester,Deptford Township,0.2412404
7532,Gloucester,Deptford Township,0.18367078
7546,Gloucester,Deptford Township,0.18360253
11380,Gloucester,Deptford Township,0.15081963
11701,Gloucester,Deptford Township,7.00042389
13421,Gloucester,Deptford Township,15.4514211
13505,Gloucester,Deptford Township,0.09013646
15186,Gloucester,Deptford Township,2.26774777
15197,Gloucester,Deptford Township,3.75984838
16086,Gloucester,Deptford Township,0.15458273
17277,Gloucester,Deptford Township,0.07350527
19191,Gloucester,Deptford Township,0.70033951
19283,Gloucester,Deptford Township,0.21343516
19310,Gloucester,Deptford Township,0.17928579
22596,Gloucester,Deptford Township,0.30088186
22605,Gloucester,Deptford Township,0.7869889
22635,Gloucester,Deptford Township,0.1748024
22636,Gloucester,Deptford Township,0.19081789
22637,Gloucester,Deptford Township,0.16250351
22639,Gloucester,Deptford Township,0.17342738
22640,Gloucester,Deptford Township,0.09612551
22765,Gloucester,Deptford Township,1.1493928
23237,Gloucester,Deptford Township,0.10616563
23238,Gloucester,Deptford Township,0.48832268
23239,Gloucester,Deptford Township,0.09559988
23240,Gloucester,Deptford Township,1.32583964
23246,Gloucester,Deptford Township,0.32653387
23249,Gloucester,Deptford Township,0.39715954
23800,Gloucester,Deptford Township,9.21119934
23802,Gloucester,Deptford Township,0.68491644
24678,Gloucester,Deptford Township,2.42021992
25209,Gloucester,Deptford Township,17.25379352
25210,Gloucester,Deptford Township,4.28696435
29677,Gloucester,Deptford Township,2.84268291
33519,Gloucester,Deptford Township,1.49213902
33960,Gloucester,Deptford Township,0.06063189
34103,Gloucester,Deptford Township,0.12852666
38906,Gloucester,Deptford Township,4.27479148
40400,Gloucester,Deptford Township,0.23871713
42236,Gloucester,Deptford Township,0.09381478
42695,Gloucester,Deptford Township,13.19410615
42785,Gloucester,Deptford Township,0.05467713
43022,Gloucester,Deptford Township,0.0968672
45093,Gloucester,Deptford Township,1.72612644
45161,Gloucester,Deptford Township,0.20559651
46781,Gloucester,Deptford Township,0.09251545
47675,Gloucester,Deptford Township,0.14529897
47859,Gloucester,Deptford Township,1.50477558
48899,Gloucester,Deptford Township,0.19259313
48975,Gloucester,Deptford Township,0.04474763
49230,Gloucester,Deptford Township,1.76809284
49559,Gloucester,Deptford Township,0.91081697
50273,Gloucester,Deptford Township,0.20575741
